antibody	cluster	treatment	fold_change	p_value	minus_log10_p_value	log2_fold_change	type
STAT5_P	8	ip70S6K_EGF	1.0662902354080372	0.326470410025004	0.486156175323712	0.09260018124199328	cell_state_marker
STAT5_P	9	ip70S6K_EGF	1.2320216859064372	0.001420987077687294	2.8474098714846483	0.30102765041132484	cell_state_marker
TGM1	1	ip70S6K_EGF	1.0625367049108785	0.7713468420732391	0.11275029415774501	0.0875126794416361	cell_state_marker
TGM1	2	ip70S6K_EGF	1.058588804771533	0.676446264165023	0.1697666973716367	0.0821423017776652	cell_state_marker
TGM1	3	ip70S6K_EGF	1.010687844521027	0.983050068790825	0.007424362080567773	0.015337483195522474	cell_state_marker
TGM1	4	ip70S6K_EGF	0.3785918184854561	0.3408859369222582	0.46739091500179636	-1.401284860702577	cell_state_marker
TGM1	5	ip70S6K_EGF	1.0180394248907383	0.9467080673911081	0.02378392201802642	0.02579343272304115	cell_state_marker
TGM1	6	ip70S6K_EGF	0.8424789481157074	0.08422144493367663	1.0745773119380833	-0.24728745824097106	cell_state_marker
TGM1	7	ip70S6K_EGF	1.202862729148972	0.358048124397893	0.44605859694323047	0.26647201136205195	cell_state_marker
TGM1	8	ip70S6K_EGF	1.507509918771378	0.172904938672244	0.7621926018245635	0.5921674944737533	cell_state_marker
TGM1	9	ip70S6K_EGF	0.5823339950002094	0.2751359679834088	0.5604526314364028	-0.780081253228398	cell_state_marker
