antibody	cluster	treatment	fold_change	p_value	minus_log10_p_value	log2_fold_change	type
STAT5_P	8	ip70S6K_EGF	1.0662902354080372	0.326470410025004	0.486156175323712	0.09260018124199328	cell_state_marker
STAT5_P	9	ip70S6K_EGF	1.2320216859064372	0.001420987077687294	2.8474098714846483	0.30102765041132484	cell_state_marker
TGM1	1	ip70S6K_EGF	1.0625367049108785	0.7713468420732391	0.11275029415774501	0.0875126794416361	cell_state_marker
TGM1	2	ip70S6K_EGF	1.058588804771533	0.676446264165023	0.1697666973716367	0.0821423017776652	cell_state_marker
TGM1	3	ip70S6K_EGF	1.010687844521027	0.983050068790825	0.007424362080567773	0.015337483195522474	cell_state_marker
TGM1	4	ip70S6K_EGF	0.3785918184854561	0.3408859369222582	0.46739091500179636	-1.401284860702577	cell_state_marker
TGM1	5	ip70S6K_EGF	1.0180394248907383	0.9467080673911081	0.02378392201802642	0.02579343272304115	cell_state_marker
TGM1	6	ip70S6K_EGF	0.8424789481157074	0.08422144493367663	1.0745773119380833	-0.24728745824097106	cell_state_marker
TGM1	7	ip70S6K_EGF	1.202862729148972	0.358048124397893	0.44605859694323047	0.26647201136205195	cell_state_marker
TGM1	8	ip70S6K_EGF	1.507509918771378	0.172904938672244	0.7621926018245635	0.5921674944737533	cell_state_marker
TGM1	9	ip70S6K_EGF	0.5823339950002094	0.2751359679834088	0.5604526314364028	-0.780081253228398	cell_state_marker
BMP2_4	1	ip70S6K_EGF	0.9931388414231275	0.8897695307256461	0.05072247031677426	-0.009932673376891486	signalling_state_marker
BMP2_4	2	ip70S6K_EGF	0.9625629416406932	0.1313549270256002	0.8815536325094367	-0.05504721380393478	signalling_state_marker
BMP2_4	3	ip70S6K_EGF	0.9030413659835013	0.03301077420868023	1.4813442899497629	-0.1471360195484722	signalling_state_marker
BMP2_4	4	ip70S6K_EGF	0.9875190974551753	0.698831876122107	0.15562729357433405	-0.01811944641915706	signalling_state_marker
BMP2_4	5	ip70S6K_EGF	1.0128943593803839	0.6525968899812109	0.18535500021902512	0.018483714962866434	signalling_state_marker
BMP2_4	6	ip70S6K_EGF	0.9584693372410212	0.1174586184743571	0.9301151115510541	-0.061195816064267834	signalling_state_marker
BMP2_4	7	ip70S6K_EGF	0.9531676833648899	0.06546434776158554	1.1839951547542302	-0.06919805632557299	signalling_state_marker
BMP2_4	8	ip70S6K_EGF	1.0339493134737188	0.7186797487401007	0.14346459270320688	0.04816546322300463	signalling_state_marker
BMP2_4	9	ip70S6K_EGF	1.0265126404295895	0.567526943345134	0.2460135155121955	0.03775139283648335	signalling_state_marker
CDK4	1	ip70S6K_EGF	1.01937774192495	0.7099857838436048	0.14875034714020272	0.027688757507320378	signalling_state_marker
CDK4	2	ip70S6K_EGF	0.9719091374107318	0.294065555006639	0.531555843043523	-0.04110665053606959	signalling_state_marker
CDK4	3	ip70S6K_EGF	0.9928606295736186	0.7927254593950703	0.10087719365820035	-0.010336877772804082	signalling_state_marker
CDK4	4	ip70S6K_EGF	0.9898268095927525	0.7986326813508803	0.09765292174005667	-0.01475197656332418	signalling_state_marker
CDK4	5	ip70S6K_EGF	1.0528573802856451	0.18721534004812088	0.7276585689242805	0.07431002260306506	signalling_state_marker
CDK4	6	ip70S6K_EGF	1.0597225605747396	0.1205474233937565	0.9188420678898659	0.08368661113445348	signalling_state_marker
CDK4	7	ip70S6K_EGF	0.9873097439227513	0.6183331457318915	0.20877747253293744	-0.018425329438306635	signalling_state_marker
CDK4	8	ip70S6K_EGF	1.1402605906731995	0.012742544274618711	1.8947438487583488	0.18936356992445394	signalling_state_marker
CDK4	9	ip70S6K_EGF	1.0999355969976699	0.04755914841247908	1.3227659304005353	0.1374190541025203	signalling_state_marker
CFOS_P	1	ip70S6K_EGF	0.997137298258794	0.9533529016721635	0.02074630725388357	-0.004135928398862259	signalling_state_marker
CFOS_P	2	ip70S6K_EGF	1.0809933327240062	0.09673255620806578	1.014427335617647	0.11235762494520368	signalling_state_marker
CFOS_P	3	ip70S6K_EGF	1.0465513221691287	0.22613160686213074	0.645638731212951	0.06564306211762527	signalling_state_marker
CFOS_P	4	ip70S6K_EGF	1.0294745103972236	0.7420359489990574	0.12957505419033863	0.04190810954396863	signalling_state_marker
CFOS_P	5	ip70S6K_EGF	1.0410070839728858	0.34078464698795674	0.4675199792768334	0.05797988609917329	signalling_state_marker
CFOS_P	6	ip70S6K_EGF	1.068602763545923	0.025317764614481143	1.5965746421954683	0.09572565327542464	signalling_state_marker
CFOS_P	7	ip70S6K_EGF	0.931035011019824	0.21259529334875552	0.67244635456009	-0.10309267439119763	signalling_state_marker
CFOS_P	8	ip70S6K_EGF	1.128361417457189	0.10130306220681891	0.9943774265111561	0.17422924119314162	signalling_state_marker
CFOS_P	9	ip70S6K_EGF	1.2064032741766197	0.00130798226436413	2.8833981448045742	0.2707122491966372	signalling_state_marker
CYCLIN_B1	1	ip70S6K_EGF	1.0551133858614816	0.29806635084747496	0.52568704934848	0.07739804389006315	signalling_state_marker
CYCLIN_B1	2	ip70S6K_EGF	1.092150654960872	0.23535828500670042	0.6282705091935341	0.12717188022599424	signalling_state_marker
CYCLIN_B1	3	ip70S6K_EGF	1.0789827658061673	0.13564902992089786	0.86758330770045	0.10967182137408149	signalling_state_marker
CYCLIN_B1	4	ip70S6K_EGF	1.0609340023010365	0.46881472392432066	0.32899875701840436	0.08533491307222807	signalling_state_marker
CYCLIN_B1	5	ip70S6K_EGF	0.9508298460364392	0.7854221883951649	0.10489683395245177	-0.07274090547643124	signalling_state_marker
CYCLIN_B1	6	ip70S6K_EGF	1.0675184170544978	0.5045978881802193	0.2970545714038519	0.09426095974177798	signalling_state_marker
CYCLIN_B1	7	ip70S6K_EGF	0.98827311944167	0.848332076279531	0.07143411158158149	-0.017018294360610725	signalling_state_marker
CYCLIN_B1	8	ip70S6K_EGF	1.0396640599674127	0.4854484835531875	0.3138568512259635	0.0561174347961657	signalling_state_marker
CYCLIN_B1	9	ip70S6K_EGF	1.055984292496953	0.5768327568767178	0.23895008510058607	0.07858837512696362	signalling_state_marker
CYCLIN_E	1	ip70S6K_EGF	0.9317598894296093	0.059158000991540595	1.227986509675331	-0.1019698685046468	signalling_state_marker
CYCLIN_E	2	ip70S6K_EGF	0.9722704119567496	0.3558108828683768	0.44878077267311123	-0.040570476804473676	signalling_state_marker
CYCLIN_E	3	ip70S6K_EGF	1.0005101364540785	0.9849436581021909	0.006588611812191898	7.357836733912413e-4	signalling_state_marker
CYCLIN_E	4	ip70S6K_EGF	1.0344870919000844	0.2307764338947013	0.6368085419289413	0.048915643682293175	signalling_state_marker
CYCLIN_E	5	ip70S6K_EGF	1.0178661890226326	0.6407255596585687	0.1933279508992503	0.025547913945829313	signalling_state_marker
CYCLIN_E	6	ip70S6K_EGF	0.9785734088806041	0.32888867453390624	0.482951081434085	-0.031248014443512318	signalling_state_marker
CYCLIN_E	7	ip70S6K_EGF	0.955557213594012	0.1730814449505646	0.761749487800576	-0.06558583832803594	signalling_state_marker
CYCLIN_E	8	ip70S6K_EGF	1.073403655927217	0.08720373788718123	1.0594648991387068	0.10219270693619546	signalling_state_marker
CYCLIN_E	9	ip70S6K_EGF	1.2089577704162053	0.0011342819935006116	2.945278962200967	0.27376385130732667	signalling_state_marker
ERK1_2	1	ip70S6K_EGF	1.0073862250018497	0.8729998771349049	0.05898581741657984	0.010616908833184403	signalling_state_marker
ERK1_2	2	ip70S6K_EGF	0.9472800690394637	0.053285724057569775	1.2733891285620365	-0.07813706467635645	signalling_state_marker
ERK1_2	3	ip70S6K_EGF	0.9272053132910607	0.04977438886125437	1.3029940636122415	-0.10903926124713981	signalling_state_marker
ERK1_2	4	ip70S6K_EGF	1.0519897484168848	0.12292922205298543	0.9103448667650703	0.07312064571368981	signalling_state_marker
ERK1_2	5	ip70S6K_EGF	1.0432160667567818	0.3243469773236387	0.4889901450215027	0.061037994056471034	signalling_state_marker
ERK1_2	6	ip70S6K_EGF	0.9807156199356405	0.5801765664883138	0.2364398164681033	-0.028093238959436707	signalling_state_marker
ERK1_2	7	ip70S6K_EGF	0.9372613152581557	0.0504502810334171	1.2971364101818312	-0.09347675706987588	signalling_state_marker
ERK1_2	8	ip70S6K_EGF	0.9715857781445753	0.4775800177489732	0.32095385265528853	-0.04158672260652414	signalling_state_marker
ERK1_2	9	ip70S6K_EGF	1.1008993650687597	0.050291829790491335	1.2985025629581768	0.13868259592148646	signalling_state_marker
FRIZZLED_3	1	ip70S6K_EGF	0.9975675343954016	0.9539484319813922	0.020475101513138107	-0.0035135811320795847	signalling_state_marker
FRIZZLED_3	2	ip70S6K_EGF	1.0618701737295233	0.09972189224140013	1.0012094892717374	0.08660739027960204	signalling_state_marker
FRIZZLED_3	3	ip70S6K_EGF	1.0488397849605893	0.24095814220389544	0.6180583938928523	0.06879431652729943	signalling_state_marker
FRIZZLED_3	4	ip70S6K_EGF	0.9585100326090665	0.2877937069148091	0.5409187068624216	-0.061134562399676226	signalling_state_marker
FRIZZLED_3	5	ip70S6K_EGF	1.0352578824860634	0.4884298356507325	0.3111978151147124	0.04999018747500704	signalling_state_marker
FRIZZLED_3	6	ip70S6K_EGF	1.1530846512116883	4.4831400527387486e-5	4.348417693616578	0.20549842920858746	signalling_state_marker
FRIZZLED_3	7	ip70S6K_EGF	1.0308679810132673	0.39450881627108725	0.4039432869663449	0.04385958456552285	signalling_state_marker
FRIZZLED_3	8	ip70S6K_EGF	1.1687471824264641	0.010679018093469635	1.9714686776625299	0.22496288700731834	signalling_state_marker
FRIZZLED_3	9	ip70S6K_EGF	1.031668654946099	0.6278539317838041	0.2021413817387066	0.04497968914951079	signalling_state_marker
H3_P	1	ip70S6K_EGF	1.0237373150402402	0.568493219132399	0.24527471111862914	0.03384557578138212	signalling_state_marker
H3_P	2	ip70S6K_EGF	1.1070066262713023	0.0047847806035684875	2.320137971125177	0.1466638577654782	signalling_state_marker
H3_P	3	ip70S6K_EGF	1.0835366751539128	0.07835579266793033	1.1059288915920158	0.11574798607321694	signalling_state_marker
H3_P	4	ip70S6K_EGF	1.1020133117699	0.19850910167231461	0.7022195759767222	0.14014165104920434	signalling_state_marker
H3_P	5	ip70S6K_EGF	0.9257454029987505	0.13834558161117191	0.8590347065087799	-0.111312614505982	signalling_state_marker
H3_P	6	ip70S6K_EGF	1.0520663733749431	0.4178396564046364	0.37899034429731154	0.07322572508481788	signalling_state_marker
H3_P	7	ip70S6K_EGF	1.055894929843703	0.11430827544458698	0.9419223273490606	0.0784662819168999	signalling_state_marker
H3_P	8	ip70S6K_EGF	1.019630351969548	0.7249652543198204	0.1396828075238681	0.028046224710688707	signalling_state_marker
H3_P	9	ip70S6K_EGF	0.9537910429771547	0.5675485297245342	0.24599699705913872	-0.06825486039698343	signalling_state_marker
IKBA	1	ip70S6K_EGF	0.9994689219220532	0.990821392925449	0.004004625088649219	-7.663872331257952e-4	signalling_state_marker
IKBA	2	ip70S6K_EGF	0.9970380842988465	0.9170492128801819	0.037607357559193685	-0.004279481959269499	signalling_state_marker
IKBA	3	ip70S6K_EGF	1.0070662856968553	0.7927858178006775	0.10084412757676485	0.010158645508404621	signalling_state_marker
IKBA	4	ip70S6K_EGF	1.0055339135535213	0.9000010630599651	0.0457569775820039	0.007961740112084262	signalling_state_marker
IKBA	5	ip70S6K_EGF	1.007490385350234	0.7805421298782393	0.10760365085928544	0.01076607093813216	signalling_state_marker
IKBA	6	ip70S6K_EGF	1.0680939589215541	0.024245339614713167	1.6153717281595972	0.09503856472933912	signalling_state_marker
IKBA	7	ip70S6K_EGF	0.963271358108228	0.22514795938301946	0.6475319848889696	-0.0539858255309898	signalling_state_marker
IKBA	8	ip70S6K_EGF	0.9842987022299534	0.7053761100673985	0.15157925326166286	-0.02283190246129541	signalling_state_marker
IKBA	9	ip70S6K_EGF	1.0927168090652737	0.015019788295035339	1.8233361886997537	0.12791955737394858	signalling_state_marker
JAGGED_1	1	ip70S6K_EGF	1.0265619440360938	0.6352660691196583	0.19704434061567716	0.03782068410252272	signalling_state_marker
JAGGED_1	2	ip70S6K_EGF	1.0055425190672012	0.8838191848634467	0.053636575539168785	0.00797408686500618	signalling_state_marker
JAGGED_1	3	ip70S6K_EGF	0.9710824587002063	0.4491579611787899	0.34760089818627177	-0.04233428873114563	signalling_state_marker
JAGGED_1	4	ip70S6K_EGF	1.019623174671128	0.7740345358745782	0.1112396615326822	0.02803606937423609	signalling_state_marker
JAGGED_1	5	ip70S6K_EGF	0.900447782284004	0.08438410859228028	1.0737393330011156	-0.15128547941568818	signalling_state_marker
JAGGED_1	6	ip70S6K_EGF	0.9812083444750156	0.5969186351406861	0.2240848627024977	-0.02736859185045511	signalling_state_marker
JAGGED_1	7	ip70S6K_EGF	1.0114331848665137	0.7484771462059331	0.12582145574601916	0.016401018813102065	signalling_state_marker
JAGGED_1	8	ip70S6K_EGF	1.1099320014899239	0.2145194727807092	0.6685332790626434	0.15047129448688532	signalling_state_marker
JAGGED_1	9	ip70S6K_EGF	1.0055115476897678	0.8986461869629967	0.04641126410078852	0.007929650215216662	signalling_state_marker
JNK	1	ip70S6K_EGF	0.907454436135016	0.06477819695086233	1.1885711443960616	-0.14010288859695824	signalling_state_marker
JNK	2	ip70S6K_EGF	0.9904597484768949	0.7338594314377364	0.13438711991681987	-0.013829748599182899	signalling_state_marker
JNK	3	ip70S6K_EGF	0.987261664108844	0.680973245593884	0.16686995052362008	-0.018495587225715593	signalling_state_marker
JNK	4	ip70S6K_EGF	0.999674858098933	0.9927773914664917	0.0031481215910622124	-4.6915688366897494e-4	signalling_state_marker
JNK	5	ip70S6K_EGF	1.0185114160369808	0.5706269926845136	0.24364768852074548	0.026462150915128213	signalling_state_marker
JNK	6	ip70S6K_EGF	0.969353764142283	0.2236587871868215	0.6504140344384273	-0.04490482384728567	signalling_state_marker
JNK	7	ip70S6K_EGF	0.9529723585233243	0.11948211694490883	0.9226970913127391	-0.06949372629218915	signalling_state_marker
JNK	8	ip70S6K_EGF	0.9335518921656969	0.040217224850933424	1.3955879007583725	-0.09919787694646635	signalling_state_marker
JNK	9	ip70S6K_EGF	1.0746276231397767	0.14686079393855364	0.8330941282989736	0.10383682789112546	signalling_state_marker
MAPK_P38_P2	1	ip70S6K_EGF	0.9863008597500749	0.6694381836759749	0.1742895198138661	-0.01990030359665785	signalling_state_marker
MAPK_P38_P2	2	ip70S6K_EGF	0.9601725293783637	0.06196969036469881	1.2078206738235124	-0.05863443393410963	signalling_state_marker
MAPK_P38_P2	3	ip70S6K_EGF	1.0693111603812813	0.01195681497061196	1.9223844913261896	0.09668172604085962	signalling_state_marker
MAPK_P38_P2	4	ip70S6K_EGF	0.9936452073034121	0.8397059546884045	0.0758727670486089	-0.009197282370860378	signalling_state_marker
MAPK_P38_P2	5	ip70S6K_EGF	0.9535007560281807	0.14510614050926304	0.8383142089760307	-0.068694012439866	signalling_state_marker
MAPK_P38_P2	6	ip70S6K_EGF	1.0099107705571255	0.6902611779373472	0.16098655176265467	0.01422783103499176	signalling_state_marker
MAPK_P38_P2	7	ip70S6K_EGF	0.9668309457049084	0.142648942033686	0.8457314449717562	-0.048664444187142775	signalling_state_marker
MAPK_P38_P2	8	ip70S6K_EGF	0.9705648531880253	0.3156779120563903	0.500755804574737	-0.04310347777869029	signalling_state_marker
MAPK_P38_P2	9	ip70S6K_EGF	1.0365105691287124	0.19782625683604674	0.7037160664182172	0.05173482744765456	signalling_state_marker
NOTCH_1	1	ip70S6K_EGF	0.9334810004884061	0.3323744675316991	0.47837234540533363	-0.09930743588537877	signalling_state_marker
NOTCH_1	2	ip70S6K_EGF	0.8850717662935725	0.07320898504951043	1.135435614051535	-0.17613365361481398	signalling_state_marker
NOTCH_1	3	ip70S6K_EGF	0.8523829732438557	0.024400222036608226	1.6126062216598367	-0.23042631999996174	signalling_state_marker
NOTCH_1	4	ip70S6K_EGF	0.9481929804295387	0.5743874552843711	0.24079505372443985	-0.07674738220375382	signalling_state_marker
NOTCH_1	5	ip70S6K_EGF	0.9254918575638951	0.6081392819882673	0.21599694297813987	-0.1117077975023333	signalling_state_marker
NOTCH_1	6	ip70S6K_EGF	0.9743201091813157	0.7959169690581648	0.09913223598180862	-0.03753225270754424	signalling_state_marker
NOTCH_1	7	ip70S6K_EGF	0.8595636458961665	0.13167627149563574	0.880492479305228	-0.21832362770380614	signalling_state_marker
NOTCH_1	8	ip70S6K_EGF	0.9269141153290874	0.31456217317328894	0.5022935034858416	-0.10949242499983577	signalling_state_marker
NOTCH_1	9	ip70S6K_EGF	1.0485869664938028	0.5508055886863449	0.25900166187312534	0.06844651897032485	signalling_state_marker
NOTCH_3	1	ip70S6K_EGF	1.0535920823422973	0.39813216832654497	0.39997273082509754	0.07531640901342068	signalling_state_marker
NOTCH_3	2	ip70S6K_EGF	0.9389611208511917	0.2873834341997478	0.5415382697542992	-0.09086267280855356	signalling_state_marker
NOTCH_3	3	ip70S6K_EGF	1.0263859384631149	0.5919184975120655	0.2277380880702212	0.03757331068394522	signalling_state_marker
NOTCH_3	4	ip70S6K_EGF	0.9797194770111878	0.8191802227975604	0.08662054127250282	-0.029559373271199132	signalling_state_marker
NOTCH_3	5	ip70S6K_EGF	1.014788286961132	0.7676434653917639	0.11484044268413297	0.021178772523347204	signalling_state_marker
NOTCH_3	6	ip70S6K_EGF	0.9975938347036835	0.9589083922952464	0.018222880442472045	-0.0034755457882502793	signalling_state_marker
NOTCH_3	7	ip70S6K_EGF	1.0630936125705177	0.20213495184655553	0.694358584645729	0.08826864150199103	signalling_state_marker
NOTCH_3	8	ip70S6K_EGF	1.078449263467336	0.3583102310098294	0.4457407910309948	0.1089583053200137	signalling_state_marker
NOTCH_3	9	ip70S6K_EGF	0.9219869913534582	0.6082093686572234	0.21594689441089696	-0.11718169959310992	signalling_state_marker
P63	1	ip70S6K_EGF	0.9673772583308878	0.451165781868184	0.3456638463238326	-0.04784947242185908	signalling_state_marker
P63	2	ip70S6K_EGF	0.9848682838033096	0.7285809252938849	0.13752220304750595	-0.021997303323682483	signalling_state_marker
P63	3	ip70S6K_EGF	1.0920112106211657	0.02757314361158603	1.5595137171972402	0.12698766708610046	signalling_state_marker
P63	4	ip70S6K_EGF	1.0569765968959968	0.4434602242173863	0.35314532775465773	0.07994343356461418	signalling_state_marker
P63	5	ip70S6K_EGF	0.9593007848958607	0.49049530400424834	0.30936514619393024	-0.05994485749555755	signalling_state_marker
P63	6	ip70S6K_EGF	0.888446791550053	0.015732882210323245	1.8031917088213467	-0.17064271803181505	signalling_state_marker
P63	7	ip70S6K_EGF	0.9007971631609334	0.104315057110341	0.9816529998384004	-0.1507258108751897	signalling_state_marker
P63	8	ip70S6K_EGF	0.7866407259718747	0.0011621501997901669	2.9347377387920313	-0.34622321545030105	signalling_state_marker
P63	9	ip70S6K_EGF	0.8785697878329293	0.2507179900350763	0.6008145025290197	-0.18677120585166906	signalling_state_marker
RB_P	1	ip70S6K_EGF	0.9855893862812667	0.8495203187842947	0.07082622923711651	-0.020941375017119374	signalling_state_marker
RB_P	2	ip70S6K_EGF	1.016276131612523	0.8816788209464057	0.05468959139166542	0.023292448942961824	signalling_state_marker
RB_P	3	ip70S6K_EGF	0.9952016264721157	0.9106674495973789	0.0406401863327789	-0.0069392515999782195	signalling_state_marker
RB_P	4	ip70S6K_EGF	1.1379257179353504	0.6495085273685963	0.18741514272056745	0.1864063837745038	signalling_state_marker
RB_P	5	ip70S6K_EGF	1.0209269942512964	0.7674533457252725	0.11494801625458496	0.02987970382846704	signalling_state_marker
RB_P	6	ip70S6K_EGF	0.8877886488720254	0.047880469254121524	1.3198416019273451	-0.17171183218147365	signalling_state_marker
RB_P	7	ip70S6K_EGF	1.0891759884596226	0.6134884380971444	0.21219361764427286	0.12323708276420686	signalling_state_marker
RB_P	8	ip70S6K_EGF	0.4984142453478245	0.001600242540944467	2.7958141884622503	-1.0045827917763266	signalling_state_marker
RB_P	9	ip70S6K_EGF	0.6615280686660207	0.054017908800140055	1.267462232702049	-0.5961257234685684	signalling_state_marker
RELA	1	ip70S6K_EGF	1.0462161776960888	0.4605992941411535	0.3366767319185461	0.06518098377074669	signalling_state_marker
RELA	2	ip70S6K_EGF	1.0768960074619751	0.06698769127542524	1.1740049898700617	0.10687893998183302	signalling_state_marker
RELA	3	ip70S6K_EGF	1.038778771535768	0.26619349609861964	0.5748025598417601	0.054888436540385215	signalling_state_marker
RELA	4	ip70S6K_EGF	1.0916533398512684	0.09798414185146677	1.0088442065900527	0.12651479373243404	signalling_state_marker
RELA	5	ip70S6K_EGF	0.9507171448146335	0.27182967901905486	0.5657031276972387	-0.07291191728394772	signalling_state_marker
RELA	6	ip70S6K_EGF	1.0048426056394837	0.8915541026071032	0.049852297187691685	0.006969541358170647	signalling_state_marker
RELA	7	ip70S6K_EGF	0.9854847856656834	0.6436568899828112	0.19134557751007006	-0.021094496387857545	signalling_state_marker
RELA	8	ip70S6K_EGF	1.0184723010397008	0.8047094562087298	0.09436089521195239	0.0264067444706543	signalling_state_marker
RELA	9	ip70S6K_EGF	1.0494335947742675	0.33595231313372353	0.47372236431452425	0.06961087980696438	signalling_state_marker
RSK1_P_S380	1	ip70S6K_EGF	1.0189279950978711	0.6182715070753912	0.20882076741841496	0.027052103725871898	signalling_state_marker
RSK1_P_S380	2	ip70S6K_EGF	0.9953099159330856	0.8762566832343188	0.057368656636449314	-0.0067822782138434136	signalling_state_marker
RSK1_P_S380	3	ip70S6K_EGF	0.9802635048862514	0.5861381947647184	0.23199997758598903	-0.028758482299323315	signalling_state_marker
RSK1_P_S380	4	ip70S6K_EGF	1.0328716135276683	0.45750900904566694	0.33960034959688196	0.04666093761236177	signalling_state_marker
RSK1_P_S380	5	ip70S6K_EGF	1.0035354488445642	0.9315985878648672	0.03077117844882182	0.00509157930041123	signalling_state_marker
RSK1_P_S380	6	ip70S6K_EGF	1.0333501454647385	0.1624753530351536	0.7892125107015432	0.04732918695380524	signalling_state_marker
RSK1_P_S380	7	ip70S6K_EGF	1.0021986128262306	0.9552328074402683	0.01989077012844568	0.0031684460031545405	signalling_state_marker
RSK1_P_S380	8	ip70S6K_EGF	1.00775005671115	0.8864667122482667	0.05233756796867107	0.01113786437668038	signalling_state_marker
RSK1_P_S380	9	ip70S6K_EGF	1.0748329349177772	0.18638205809931688	0.7295958969364243	0.10411243405077135	signalling_state_marker
SMAD2_3_P	1	ip70S6K_EGF	1.1200921978782927	0.024456268166146926	1.6116098121606344	0.16361748937867618	signalling_state_marker
SMAD2_3_P	2	ip70S6K_EGF	0.9387035536210047	0.09232085342441271	1.0347001895024681	-0.09125847401104617	signalling_state_marker
SMAD2_3_P	3	ip70S6K_EGF	1.0153392483844637	0.6317273550404098	0.19947031689084388	0.02196184582178555	signalling_state_marker
SMAD2_3_P	4	ip70S6K_EGF	1.057319163860625	0.2160290941819424	0.665487755368596	0.08041093643203642	signalling_state_marker
SMAD2_3_P	5	ip70S6K_EGF	1.1078021351723584	0.012653805685954877	1.8977788389274073	0.14770022425984025	signalling_state_marker
SMAD2_3_P	6	ip70S6K_EGF	0.9631500289035917	0.24153779279628657	0.6170149066567747	-0.05416755217008894	signalling_state_marker
SMAD2_3_P	7	ip70S6K_EGF	1.0576814968199781	0.17697687395183886	0.7520834803686042	0.08090524925041179	signalling_state_marker
SMAD2_3_P	8	ip70S6K_EGF	0.9912438428551218	0.8498151801215437	0.07067551543979812	-0.012688095392279606	signalling_state_marker
SMAD2_3_P	9	ip70S6K_EGF	1.1680051001010072	0.0152412677368295	1.8169789077857068	0.22404657376790194	signalling_state_marker
SMAD3	1	ip70S6K_EGF	1.0357492238917594	0.3197920553361509	0.49513232972839716	0.050674739276396465	signalling_state_marker
SMAD3	2	ip70S6K_EGF	1.0170326085270762	0.5990646349162991	0.22252631772233847	0.024365936231913198	signalling_state_marker
SMAD3	3	ip70S6K_EGF	1.0523425141990228	0.029256272502367318	1.533781007492159	0.07360434637094311	signalling_state_marker
SMAD3	4	ip70S6K_EGF	1.063592008584352	0.1124168258199348	0.9491686815261681	0.08894484250092433	signalling_state_marker
SMAD3	5	ip70S6K_EGF	0.9966181823997251	0.9081989409481712	0.04181900886605134	-0.004887199956197052	signalling_state_marker
SMAD3	6	ip70S6K_EGF	1.0409644082791245	0.09132894684305161	1.0393915503767095	0.0579207421464404	signalling_state_marker
SMAD3	7	ip70S6K_EGF	1.0181263922484285	0.51144189880805	0.29120369618500164	0.025916671581761853	signalling_state_marker
SMAD3	8	ip70S6K_EGF	1.0339478186423579	0.43509134923478	0.3614195515428344	0.048163377446340146	signalling_state_marker
SMAD3	9	ip70S6K_EGF	0.9586163166030777	0.48198702291250484	0.3169646546104455	-0.06097459861710566	signalling_state_marker
